gene	KICH	Rank
3654	5.225919788399598	935.0
653	5.204926561438601	936.0
57717	5.204030778192141	937.0
79755	5.203159957972165	938.0
9902	5.199117803801356	939.0
2196	5.1933688031301095	940.0
4192	5.184963256706904	941.0
1373	5.183219645579554	942.0
5150	5.1760801251226685	943.0
1813	5.172912559619626	944.0
8828	5.162831523511623	945.0
4060	5.155970497216633	946.0
55507	5.148161079895125	947.0
1271	5.146348412715177	948.0
2078	5.139464145242254	949.0
338773	5.1362531791193415	950.0
1111	5.1360745646768295	951.0
514	5.132269275939351	952.0
9639	5.130001281944732	953.0
1906	5.124694229068502	954.0
54716	5.100941209563592	955.0
25758	5.086546454568894	956.0
6909	5.083616855123008	957.0
7168	5.081265220794859	958.0
165	5.078395580451327	959.0
1641	5.076925653143094	960.0
4023	5.07585505011327	961.0
3354	5.075791087476545	962.0
4036	5.075647825969106	963.0
7432	5.074473123048773	964.0
79879	5.072616888392591	965.0
7010	5.070793516883866	966.0
7373	5.06898086251507	967.0
974	5.06771749802416	968.0
9423	5.056531460128781	969.0
8549	5.048794448379895	970.0
90161	5.044751501532548	971.0
238	5.04315326620429	972.0
4239	5.03532114325582	973.0
1288	5.031107892537539	974.0
9172	5.025629010504946	975.0
4646	5.019959479886661	976.0
57530	5.019318973087695	977.0
29995	5.016548425775586	978.0
392255	5.010918098735107	979.0
11117	5.003307979248159	980.0
10335	5.00315881462931	981.0
3931	4.999707740166872	982.0
4256	4.996500423499479	983.0
715	4.992884060078433	984.0
8646	4.990430253589443	985.0
54578	4.9860222137022765	986.0
51291	4.985414055008044	987.0
8528	4.974042554257561	988.0
80737	4.972001969220284	989.0
246721	4.969509823341145	990.0
171586	4.96394419125203	991.0
55655	4.9618125501982	992.0
8850	4.959821474318494	993.0
9556	4.955933331987549	994.0
10628	4.954396160063959	995.0
11001	4.945139238256531	996.0
2	4.940449999158354	997.0
23302	4.937424929196034	998.0
10865	4.935060019694654	999.0
3782	4.930824752216148	1000.0
84634	4.910248755805294	1001.0
55057	4.905635149135795	1002.0
2044	4.900077781470276	1003.0
168667	4.898775512810678	1004.0
115019	4.8969531743844605	1005.0
5166	4.891032808163436	1006.0
9633	4.885265164289044	1007.0
10440	4.874615094499286	1008.0
408	4.862676797535228	1009.0
30008	4.848491221341474	1010.0
83716	4.842252997243191	1011.0
152	4.833694488375336	1012.0
4094	4.829924731953085	1013.0
165545	4.826091394709736	1014.0
54557	4.822507082536378	1015.0
1009	4.819350902671908	1016.0
931	4.815826390320543	1017.0
4327	4.802562364933369	1018.0
23416	4.7979955756480255	1019.0
1535	4.796078357908736	1020.0
3357	4.795606228680089	1021.0
11259	4.795385789277562	1022.0
32	4.785673022344477	1023.0
50846	4.783729760897602	1024.0
839	4.779985127917095	1025.0
2022	4.77149683545249	1026.0
2023	4.770682164371509	1027.0
23704	4.761605651617579	1028.0
5210	4.760024368314308	1029.0
10174	4.755007133887816	1030.0
84958	4.751737496127829	1031.0
6934	4.748697692283431	1032.0
79742	4.74737637871053	1033.0
57834	4.744773983112414	1034.0
79658	4.744347629812827	1035.0
10903	4.743472644697702	1036.0
10544	4.741456446909793	1037.0
257397	4.739212981737013	1038.0
5376	4.737855183157367	1039.0
50509	4.731291667645823	1040.0
1991	4.730663719790005	1041.0
2316	4.72672671073583	1042.0
151313	4.719556559298728	1043.0
11025	4.717566661611382	1044.5
79168	4.717566661611382	1044.5
7043	4.713360263981026	1046.0
8356	4.707450112333783	1047.0
3764	4.70706243429978	1048.0
92667	4.702764043316552	1049.0
9938	4.70270738195812	1050.0
163486	4.698709602043722	1051.0
3872	4.6982526988411175	1052.0
3101	4.692594266285235	1053.0
4209	4.686686712682218	1054.0
11279	4.681063724097544	1055.0
23338	4.679714816484724	1056.0
140766	4.6726790515158925	1057.0
353500	4.668942319533287	1058.0
8406	4.66315108017163	1059.0
5629	4.649015857555001	1060.0
3229	4.634333999245359	1061.0
5274	4.62276159814867	1062.0
51334	4.619542574848358	1063.0
155	4.603354472165239	1064.0
7732	4.59691690632397	1065.0
9123	4.595293408271178	1066.0
6711	4.594709924633657	1067.0
89958	4.593640124590816	1068.0
65263	4.593353577402383	1069.0
1394	4.592995080057702	1070.0
55534	4.591203402495496	1071.0
285973	4.589456228421051	1072.0
54360	4.579336627687228	1073.0
11107	4.573747797899529	1074.0
2645	4.570168227084886	1075.0
7087	4.566853409142968	1076.0
59277	4.564821761867043	1077.0
9170	4.560396130753677	1078.0
148811	4.557999611231729	1079.0
28514	4.549215177208545	1080.0
25903	4.535906492051285	1081.0
4948	4.521451096534858	1082.0
200894	4.5209087489400765	1083.0
6865	4.510733547432337	1084.0
875	4.507661192690588	1085.0
1910	4.506601553470027	1086.0
1608	4.504843135223955	1087.0
2908	4.495309828441298	1088.0
5346	4.494233350040039	1089.0
55592	4.485384638211403	1090.0
8905	4.485025001656646	1091.0
81539	4.484871499084512	1092.0
10105	4.478001610516578	1093.0
79812	4.471759317494228	1094.0
51529	4.471555033220712	1095.0
54741	4.470814011908854	1096.0
1903	4.4681965561897234	1097.0
4212	4.46606201836429	1098.0
113457	4.44678516379563	1099.0
55742	4.421889990982797	1100.0
3590	4.415413184312471	1101.0
4629	4.414891470582782	1102.0
2175	4.41396091050007	1103.0
6622	4.412854515484729	1104.0
1268	4.407869572685925	1105.0
79814	4.39484599744226	1106.0
79630	4.385974455326117	1107.0
23432	4.36817545295574	1108.0
11247	4.356435407347612	1109.0
117247	4.356373199131777	1110.0
9420	4.355749072878615	1111.0
11076	4.3527955802833365	1112.0
10021	4.350858784375068	1113.0
8572	4.350640346753325	1114.0
22885	4.344260531787686	1115.0
112714	4.341947028715987	1116.0
5787	4.338391770064621	1117.0
10810	4.330701653676144	1118.0
6768	4.329540694837046	1119.0
643224	4.319368855411589	1120.0
3953	4.315168521984225	1121.0
5641	4.3131963853530655	1122.0
84261	4.312938853343301	1123.0
548596	4.3087114590787055	1124.0
2014	4.307425544954791	1125.0
283871	4.298956080145986	1126.0
7421	4.2961607435743705	1127.0
2843	4.294604949583997	1128.0
8516	4.287871897594507	1129.0
26256	4.284414256276813	1130.0
11274	4.283438645643251	1131.0
108	4.276759983774362	1132.0
3081	4.276196335118898	1133.0
2834	4.2677398881095625	1134.0
2597	4.266320912287259	1135.0
284439	4.26322092850794	1136.0
2274	4.256437664155473	1137.0
6753	4.246892131367095	1138.0
2859	4.242664990812709	1139.0
390072	4.233205779488462	1140.0
143903	4.229378300572255	1141.0
23022	4.208737470592779	1142.0
8436	4.208294796475063	1143.0
2006	4.207564416203549	1144.0
79924	4.200102987906216	1145.0
6812	4.191830196971128	1146.0
8614	4.191178467053817	1147.0
2542	4.187386692672162	1148.0
29113	4.184658470365606	1149.0
10683	4.175988216524604	1150.0
2191	4.174396031263317	1151.0
4213	4.171692093900243	1152.0
51181	4.166409719370515	1153.0
11251	4.163728357790236	1154.0
1474	4.161565953840904	1155.0
117583	4.159116965830014	1156.0
1745	4.15628041458494	1157.0
4939	4.154689803584102	1158.0
8355	4.1489087503741695	1159.0
25884	4.146434116821051	1160.0
133	4.1455707749698645	1161.0
1893	4.144780575077916	1162.0
8742	4.144624100300568	1163.0
81706	4.139423400357076	1164.0
23541	4.139236350648251	1165.0
9037	4.135457024651728	1166.0
1316	4.129264018761628	1167.0
30846	4.128270831391285	1168.0
55502	4.12448695766102	1169.0
9976	4.114512638530066	1170.0
26499	4.1128694263465775	1171.0
2846	4.109620169223091	1172.0
8739	4.10811301404318	1173.0
1644	4.108078930418864	1174.0
117289	4.098000925484727	1175.0
5031	4.089849676246729	1176.0
6571	4.088652736585676	1177.0
3620	4.087866848322258	1178.0
8200	4.081691696422218	1179.0
79895	4.079810374315136	1180.0
64098	4.075206053469123	1181.0
150	4.0631299202177145	1182.0
9079	4.063098852145036	1183.0
354	4.061760892704408	1184.0
623	4.061443242425398	1185.0
2619	4.0609218700849175	1186.0
11245	4.058910693827404	1187.0
2918	4.05578955283602	1188.0
196883	4.050553580495914	1189.0
309	4.045719830219865	1190.0
2844	4.044569195933663	1191.0
9770	4.041900823877465	1192.0
1240	4.039768832147702	1193.0
117154	4.039368266768578	1194.0
79751	4.0339747759163895	1195.0
114815	4.033166068819065	1196.0
3090	4.027096812716199	1197.0
983	4.023142170163258	1198.0
23143	4.013308133983954	1199.0
9253	4.011002685635672	1200.0
283349	4.006475847796096	1201.0
80183	3.994306435810569	1202.0
8425	3.990263488929428	1203.0
1124	3.987967471679231	1204.0
11026	3.987938288480538	1205.0
2845	3.987678169644284	1206.5
2840	3.987678169644284	1206.5
8714	3.98537496120496	1208.0
7077	3.980294018523393	1209.0
650	3.978023233813886	1210.0
10218	3.973173053983592	1211.0
6272	3.973136053768393	1212.0
30812	3.968069637851413	1213.0
81629	3.960090503358077	1214.0
1589	3.93600212357672	1215.0
5327	3.935703476900528	1216.0
3488	3.931292633742865	1217.0
64805	3.9294439204534912	1218.0
10755	3.928672218088805	1219.0
10266	3.9285030015450544	1220.0
3846	3.915334788783168	1221.0
63943	3.91176304052818	1222.0
10611	3.9075765780368674	1223.0
6840	3.904354588498101	1224.0
186	3.903576610786717	1225.0
6869	3.903022662576324	1226.0
10164	3.8997607337456976	1227.0
8968	3.898409293005322	1228.0
84701	3.890715569990849	1229.0
57716	3.882420063917976	1230.0
4303	3.870929492217935	1231.0
2623	3.863181288519672	1232.0
2308	3.862649347920732	1233.0
8435	3.859809964065241	1234.0
2893	3.847080609277248	1235.0
5348	3.835549823586086	1236.0
9811	3.835321709152014	1237.0
401427	3.831020476904674	1238.5
402135	3.831020476904674	1238.5
136227	3.824446717343739	1240.0
5740	3.813884508851998	1241.0
3156	3.80942724480245	1242.0
8912	3.801235645368904	1243.0
5230	3.795676569766215	1244.0
9480	3.7949184058025023	1245.0
353376	3.778140024840212	1246.0
2275	3.77584996007854	1247.0
4651	3.774329921945238	1248.0
6326	3.772640425536999	1249.0
7086	3.761516271274435	1250.0
6907	3.758522821347189	1251.0
64087	3.7584501034209112	1252.0
374900	3.742864793506982	1253.0
1594	3.738236592181248	1254.0
3817	3.735409706957799	1255.0
128239	3.7287270076540633	1256.0
3209	3.7224004845581575	1257.0
147948	3.722027423949192	1258.0
3199	3.7190459862939975	1259.0
6662	3.711799551577974	1260.0
81285	3.7106012199497096	1261.0
3490	3.702593901830751	1262.0
11005	3.695396008502757	1263.0
3669	3.6849740618319737	1264.0
168620	3.6748353895285706	1265.0
8622	3.674142249403697	1266.0
171177	3.6664290403916464	1267.0
54567	3.662619580846795	1268.0
3099	3.6570565786082607	1269.0
7791	3.6563100814251968	1270.0
4889	3.655233602721103	1271.0
2326	3.654464711285494	1272.0
1404	3.6499385976995176	1273.0
440193	3.649254684447162	1274.0
23645	3.640080236919363	1275.0
29119	3.640062802483841	1276.0
55784	3.633624725602493	1277.0
219348	3.63154231874572	1278.0
7538	3.6256528549027536	1279.0
90525	3.623496388633317	1280.0
51305	3.5986741352495133	1281.0
83463	3.59621652966832	1282.0
2917	3.594426005693636	1283.0
8367	3.579827812316588	1284.0
472	3.57525933640233	1285.0
7145	3.5693437036142965	1286.0
23643	3.56906909077364	1287.0
1489	3.56596271043148	1288.0
316	3.563244911969474	1289.0
200315	3.561464818602268	1290.0
56265	3.560730492323461	1291.0
51339	3.551895202649089	1292.0
9289	3.546639910023057	1293.0
443	3.5446490626355107	1294.0
8340	3.541754056333825	1295.0
50617	3.5409372416834377	1296.0
5831	3.5368807727907265	1297.0
79047	3.5295726328172305	1298.0
3487	3.528634360229103	1299.0
4830	3.525831998079945	1300.0
2040	3.5205452739883367	1301.0
130340	3.519872059359763	1302.0
9212	3.5174588535303366	1303.0
64757	3.511611604892577	1304.0
152137	3.5108263704055416	1305.0
990	3.504253881141749	1306.0
26585	3.499315125064721	1307.0
54620	3.495112842920904	1308.0
11069	3.491610026856299	1309.0
80765	3.4895478707746173	1310.0
79646	3.481468835815201	1311.0
64641	3.4682064293269166	1312.0
5768	3.4680141404315585	1313.0
144165	3.4651678649998288	1314.0
497258	3.465152106738335	1315.5
627	3.465152106738335	1315.5
8358	3.464879445407531	1317.0
25975	3.463318815960107	1318.0
4881	3.45737261831129	1319.0
3741	3.4566505692340166	1320.0
3600	3.4341142270572806	1321.0
654346	3.4331757669670844	1322.0
26353	3.4238766906064995	1323.0
54899	3.423615374799961	1324.0
1960	3.4227205133402565	1325.0
10814	3.416882369973904	1326.0
6280	3.4165204796445328	1327.0
151648	3.416045661526077	1328.0
8309	3.414512851357961	1329.0
6320	3.410250482517037	1330.0
4921	3.408729608652085	1331.0
6764	3.406225194585657	1332.0
3855	3.403396962631947	1333.0
4222	3.396789276065713	1334.0
84889	3.396386544360701	1335.0
1306	3.39292471476516	1336.0
8796	3.386995139215486	1337.0
29911	3.386667337063362	1338.0
27020	3.379855094588345	1339.0
10783	3.379530841041816	1340.0
1805	3.377023184634957	1341.0
1515	3.367282252671909	1342.0
7429	3.366063243567049	1343.0
8829	3.35543022017234	1344.0
1493	3.352427503859772	1345.0
9627	3.3483676140505465	1346.0
115908	3.3470937015343565	1347.0
1129	3.34354544621408	1348.0
56033	3.342683314793763	1349.0
128153	3.340408366195757	1350.0
145864	3.336341815560311	1351.0
8532	3.3362049742362165	1352.0
151827	3.334754349848562	1353.0
8613	3.321708608401635	1354.0
23164	3.313579923048728	1355.0
59084	3.307071177843667	1356.0
10435	3.3029267934685738	1357.0
1901	3.301477778827292	1358.0
56963	3.300000580500458	1359.0
54836	3.291063727030206	1360.0
7881	3.290972115293721	1361.0
6556	3.285976193579716	1362.0
5627	3.285073270719486	1363.0
1788	3.2809295396118228	1364.0
2295	3.280917367278813	1365.0
128312	3.2773579326565754	1366.0
4807	3.2719870210215904	1367.0
2630	3.271616657005956	1368.0
1909	3.2685267683739543	1369.0
8722	3.2560852896229933	1370.0
78999	3.24614299051477	1371.0
51309	3.2445766698736245	1372.0
4352	3.244292127653882	1373.0
80178	3.2427234517242822	1374.0
3176	3.238111207528706	1375.0
220963	3.230286844633964	1376.0
10661	3.230228261461312	1377.0
79092	3.22762850711876	1378.0
1555	3.217543533352463	1379.0
5783	3.214752786528737	1380.0
6926	3.212606128808762	1381.0
4103	3.212012872242024	1382.0
79937	3.210308917171216	1383.0
4751	3.1990941842497795	1384.0
2529	3.1978290958564832	1385.0
6751	3.190865482511518	1386.0
56942	3.190640240704005	1387.0
7288	3.1894219409320432	1388.0
710	3.1881040373875926	1389.0
254773	3.1854909753344702	1390.0
3013	3.174842945373177	1391.0
10052	3.173622283168989	1392.0
8612	3.1710539237146897	1393.0
115	3.1653140962098845	1394.0
398	3.156446558703337	1395.0
5367	3.146573894360005	1396.0
660	3.14258265941373	1397.0
8645	3.138077061570034	1398.0
23506	3.1359641588352067	1399.0
84617	3.1318367401303795	1400.0
968	3.131812747011937	1401.0
10631	3.1286902198089117	1402.0
5358	3.1254971827923885	1403.0
11169	3.1170705353954187	1404.0
3321	3.1153390120414017	1405.0
2242	3.113365224040089	1406.0
80760	3.109461702479294	1407.0
65975	3.1085423300640014	1408.0
9068	3.0927228253503296	1409.0
7456	3.0911776154888604	1410.0
861	3.088464456809884	1411.0
3898	3.0853180873071766	1412.0
111	3.0827890420566333	1413.0
140609	3.080091955623609	1414.0
55753	3.0800158879495805	1415.0
377841	3.07897613784571	1416.0
10046	3.074254560022671	1417.0
9891	3.073713177752872	1418.0
57161	3.0725375304789577	1419.0
7137	3.069982972472362	1420.0
687	3.067504487987688	1421.0
79068	3.064360183500425	1422.0
80759	3.063862657573181	1423.0
64866	3.0606546769922858	1424.0
54210	3.0592807622517006	1425.0
7041	3.05775993240654	1426.0
5176	3.0560153610638885	1427.0
10003	3.054599558872276	1428.0
7691	3.05264863316648	1429.0
10351	3.0520715423866736	1430.0
79930	3.037702227286002	1431.0
10	3.0332349899340385	1432.0
5733	3.029421615426404	1433.0
333	3.020961239314195	1434.0
1287	3.012788318172131	1435.0
8611	3.012550880502596	1436.0
9945	3.00440211328173	1437.0
284111	3.004012277836717	1438.0
1297	2.9878959436041383	1439.0
7871	2.9855077472863982	1440.0
1803	2.982358684681453	1441.0
3362	2.978768636110242	1442.0
5832	2.965237029067269	1443.0
56604	2.9633550678946	1444.0
79838	2.960808294143443	1445.0
554	2.9598949344603707	1446.0
652	2.9576296767301247	1447.0
9618	2.956684669708055	1448.0
8839	2.955287866738269	1449.0
29968	2.954824019719324	1450.0
134285	2.954275848147632	1451.0
8840	2.9495642081801154	1452.0
1131	2.948284665569501	1453.0
55200	2.942630722961256	1454.0
7704	2.942282433942711	1455.0
79616	2.939872420683941	1456.0
79608	2.93460659462016	1457.0
88	2.9244341125195645	1458.0
6303	2.924422793373957	1459.0
151449	2.9238327440035743	1460.0
1180	2.9227606516652966	1461.0
2034	2.922592832184218	1462.0
23546	2.913808600266228	1463.0
890	2.9117073581024933	1464.0
5226	2.9062422387860183	1465.0
2290	2.9055827701804056	1466.0
116969	2.9021454492449537	1467.0
57105	2.8943647497548057	1468.0
8317	2.8915460242202147	1469.0
26519	2.8855001313057653	1470.0
610	2.8844818740533325	1471.0
84939	2.8786540331112187	1472.0
57381	2.8776906457138938	1473.0
4693	2.8742550418424333	1474.0
352909	2.8739031356248947	1475.0
7173	2.872808050718419	1476.0
79135	2.872150158538203	1477.0
80854	2.8696354136629574	1478.0
9473	2.869205143185785	1479.0
651	2.867828030447213	1480.0
4090	2.858583007897281	1481.0
55243	2.8576649697418173	1482.0
23136	2.856192993089444	1483.0
8787	2.8551926009751583	1484.0
2053	2.8540716344660626	1485.0
26507	2.850522693493375	1486.0
3003	2.848519858770697	1487.0
54988	2.8478565167514294	1488.0
9468	2.8435963761582856	1489.0
257218	2.8432487258628867	1490.0
259307	2.836803731226714	1491.0
268	2.8349342731151577	1492.0
9582	2.8347323492820817	1493.0
9058	2.832938727631336	1494.0
11113	2.832897400389188	1495.0
440081	2.824831070484614	1496.0
26240	2.8237726518989046	1497.0
2896	2.822805666761486	1498.0
5243	2.821956498622104	1499.0
5111	2.8163024276527358	1500.0
84059	2.8150204007466755	1501.0
92815	2.8078262692193605	1502.0
5118	2.806602607191062	1503.0
5727	2.803481036526021	1504.0
8349	2.803283012812959	1505.0
55066	2.8003430525701054	1506.0
8076	2.799496861561421	1507.0
64388	2.7980855138908542	1508.0
5649	2.7948169064514445	1509.0
2350	2.790013490069016	1510.0
1673	2.7891704125297268	1511.0
5050	2.788031508213098	1512.0
7036	2.786012884990479	1513.0
827	2.7763988327987894	1514.0
4634	2.774528354580303	1515.0
25900	2.7704559207495185	1516.0
2318	2.7639339150567634	1517.0
9832	2.760336717182312	1518.0
11031	2.757582044265469	1519.0
112399	2.757239944384875	1520.0
51702	2.756502164727578	1521.0
1298	2.75470003602755	1522.0
54829	2.753477615834077	1523.0
9914	2.745659214354204	1524.0
63924	2.732499589202507	1525.0
91653	2.73146036510238	1526.0
5106	2.730796083400513	1527.0
128553	2.730430097667812	1528.0
4313	2.7279446517596506	1529.0
4162	2.726535349940366	1530.0
140628	2.726246100474833	1531.0
10053	2.7152875603430324	1532.0
7035	2.714933866932784	1533.0
26032	2.714307646580286	1534.0
8318	2.7137454124245046	1535.0
56164	2.711965537906913	1536.0
8351	2.711426372350741	1537.0
389434	2.700913506674403	1538.0
1728	2.694145382543611	1539.0
10346	2.685033365041257	1540.0
429	2.6841414536953723	1541.0
6560	2.6786496818624963	1542.0
4026	2.6709812854709045	1543.0
3549	2.6658871577391325	1544.0
145957	2.6635556949620605	1545.0
1511	2.663197249002553	1546.0
10123	2.6624154911348707	1547.0
168537	2.660544951314852	1548.0
116535	2.6568610758353475	1549.0
953	2.65293550160767	1550.0
27098	2.6524672726551524	1551.0
7490	2.648070452380032	1552.0
7148	2.645578143560374	1553.0
65987	2.643252246653123	1554.0
3399	2.637942661826544	1555.0
6276	2.637649018044413	1556.0
340075	2.6246873552983514	1557.0
2104	2.62456798296416	1558.0
5549	2.623206955973488	1559.0
3766	2.6162627916617165	1560.0
10365	2.6148738123066946	1561.0
196410	2.611277758841955	1562.0
114757	2.6097188594139245	1563.0
81607	2.604646924767564	1564.0
55901	2.6011203908435827	1565.0
25959	2.5979851088773387	1566.0
79901	2.597252872168037	1567.0
9658	2.596873920417608	1568.0
55362	2.5966001155400757	1569.0
57152	2.593330991926137	1570.0
2897	2.591895954107165	1571.0
4684	2.5903514462051067	1572.0
6999	2.5838794574446635	1573.0
10389	2.5832600410901096	1574.0
9563	2.5776094607509026	1575.0
11215	2.576545531650922	1576.0
8343	2.574093600025125	1577.0
151393	2.558935003901802	1578.0
4883	2.558662525252008	1579.0
6327	2.5579178277885783	1580.0
151473	2.556368052817572	1581.0
2863	2.5544245985519263	1582.0
261729	2.5526777245323267	1583.0
26227	2.54916243104659	1584.0
22876	2.549093286995959	1585.0
2720	2.5459515440296383	1586.0
50801	2.540053521978183	1587.0
27293	2.538456115222216	1588.0
2825	2.534549819094454	1589.0
55303	2.528607322133708	1590.0
29116	2.525160260105461	1591.0
2996	2.515581964017509	1592.0
80323	2.515167845431212	1593.0
343099	2.514662070328474	1594.0
11346	2.513221204805656	1595.0
2561	2.51189653957568	1596.0
2313	2.5087627398366226	1597.0
11010	2.5064791816308936	1598.0
1806	2.504659696651653	1599.0
8508	2.504569399206422	1600.0
29949	2.5023868580778763	1601.0
24141	2.502143720064756	1602.0
23500	2.49604182369883	1603.0
7096	2.493609787320908	1604.0
8360	2.493356832816195	1605.0
127534	2.492297035669884	1606.0
65012	2.49185186636925	1607.0
771	2.487874863354344	1608.0
63876	2.486950247606893	1609.0
51629	2.4833623321879297	1610.0
5957	2.482369095629486	1611.0
4624	2.481765954327654	1612.0
575	2.481323484563075	1613.0
2015	2.4811245084060056	1614.0
23551	2.4809100450101864	1615.0
146691	2.479601698330579	1616.0
285313	2.478635957359548	1617.0
9619	2.472377658403765	1618.0
56925	2.470706829118589	1619.0
114907	2.469714533548777	1620.0
79944	2.469697330205028	1621.0
5368	2.468126568105347	1622.0
8339	2.4673138032671376	1623.0
4240	2.466966223939439	1624.0
5175	2.461544500603441	1625.0
668	2.456808322484682	1626.0
80144	2.4528927647730265	1627.0
92736	2.452283930739901	1628.0
6527	2.4518741879464643	1629.0
83992	2.451541845135261	1630.0
78990	2.4513333134641666	1631.0
1593	2.4486152604067386	1632.0
822	2.447780556898373	1633.0
8785	2.445961003834896	1634.0
51705	2.4451216458480776	1635.0
9982	2.4417400502911297	1636.0
4297	2.439357513839316	1637.0
4942	2.434769494792556	1638.0
8609	2.426632481230157	1639.0
2615	2.4256389067528983	1640.0
23615	2.422408077104218	1641.0
9108	2.422376653402186	1642.0
4796	2.41756782200482	1643.0
84823	2.4151673671294405	1644.0
6236	2.414642952780765	1645.0
9750	2.4122616165909414	1646.0
6820	2.4112523967978863	1647.0
115294	2.410301990917257	1648.0
9053	2.4096773644753013	1649.0
55351	2.4089924814037342	1650.0
339005	2.406545222290335	1651.0
80274	2.406539984463862	1652.0
29844	2.400823755384634	1653.0
85450	2.3992923081010646	1654.0
100128553	2.398415850801885	1655.0
2177	2.3974069549939543	1656.0
29842	2.394234092668476	1657.0
6616	2.3911299882719024	1658.0
5818	2.389903444600263	1659.0
622	2.388991348919916	1660.0
4778	2.3888679182120134	1661.0
3381	2.384893895214254	1662.0
64284	2.3837912652350703	1663.0
911	2.382719589076102	1664.0
7368	2.3800778379542304	1665.0
11096	2.3786661465280776	1666.0
6925	2.378633080975737	1667.0
5268	2.378232098160069	1668.0
94025	2.371766827822211	1669.0
8913	2.366332371056292	1670.0
5187	2.362342991379998	1671.0
10625	2.3590723298207315	1672.0
84515	2.357826548287157	1673.0
6663	2.35549731351586	1674.0
6785	2.352521876127465	1675.0
139378	2.349824668560123	1676.0
4242	2.346366318895862	1677.0
1993	2.345079825493816	1678.0
57616	2.344161670966003	1679.0
2046	2.3402512255707277	1680.0
283383	2.336181390701139	1681.0
1759	2.3319877022714888	1682.0
5737	2.331267411641715	1683.0
116835	2.328272285801864	1684.0
358	2.327536867130404	1685.0
10673	2.3244187102710683	1686.0
79946	2.323927776416133	1687.0
51053	2.323031550313861	1688.0
8208	2.322847633311256	1689.0
84107	2.3195428126837414	1690.0
1958	2.318058760916491	1691.0
4609	2.3090480752710127	1692.0
7272	2.308641717324869	1693.0
56938	2.3079314475918657	1694.0
84329	2.299675881046766	1695.0
8404	2.2958071161822136	1696.0
116154	2.2933878118059536	1697.0
317649	2.2884121291862893	1698.0
4548	2.2845368769825734	1699.0
1513	2.2789635380115785	1700.0
5121	2.275635934763226	1701.0
5639	2.2736587524510425	1702.0
54908	2.2689163196698785	1703.0
6833	2.267842822628672	1704.0
1058	2.267356055433912	1705.0
56138	2.265217962468133	1706.0
8332	2.262579602570421	1707.0
55971	2.260262990803569	1708.0
8811	2.259906954953589	1709.0
83959	2.256409643228691	1710.0
153562	2.2563650954402648	1711.0
7106	2.2551170178856386	1712.0
8345	2.2500872320663574	1713.0
10165	2.249440099003841	1714.0
79829	2.2494350404606767	1715.0
84085	2.248840788914924	1716.0
81930	2.2477628483564254	1717.0
474344	2.246847563243503	1718.0
10347	2.2464170316730363	1719.0
811	2.244758221172058	1720.0
6857	2.2441199929084217	1721.0
4750	2.242131625628901	1722.0
387923	2.24209914823073	1723.0
7378	2.2390674022213384	1724.0
80177	2.2354559597396566	1725.0
338	2.228011693740162	1726.0
79865	2.227466364987716	1727.0
57158	2.2230328923546363	1728.0
386617	2.2159461118718133	1729.0
8499	2.215673624837642	1730.0
4825	2.215296271045708	1731.0
283652	2.206178652009751	1732.0
23603	2.20350289288807	1733.0
1804	2.1995778816321407	1734.0
50861	2.199132660019694	1735.0
29767	2.19899567006352	1736.0
57134	2.198455545344905	1737.0
3664	2.198188401408274	1738.0
8458	2.1981395741447862	1739.0
3219	2.197023377071829	1740.0
430	2.188090695745365	1741.0
701	2.1852765658118947	1742.0
203328	2.182098474392157	1744.0
387496	2.182098474392157	1744.0
140707	2.182098474392157	1744.0
151871	2.180392978141777	1746.0
129804	2.180025751371389	1747.0
694	2.1789834734494096	1748.0
116844	2.176202817796941	1749.0
150921	2.170738166109949	1750.0
4660	2.1700505403811707	1751.0
1346	2.165689195285429	1752.0
126353	2.162534844861882	1753.0
322	2.162305585663881	1754.0
84300	2.162273291540904	1755.0
129025	2.16130933804273	1756.0
25976	2.1587769015794867	1757.0
5795	2.1581774019642745	1758.0
2312	2.15736242780356	1759.0
1119	2.1560392844382394	1760.0
7984	2.1518384829195583	1761.0
5133	2.1491398521470315	1762.0
81693	2.14814308452192	1763.0
2069	2.1473351724419127	1764.0
89832	2.144935272818823	1765.0
8337	2.1443302769876684	1766.0
5888	2.139837430673118	1767.0
51514	2.139530854665829	1768.0
991	2.1348423586990872	1769.0
2070	2.132637748684427	1770.0
11181	2.1314090142813127	1771.0
7200	2.126990781744129	1772.0
169611	2.120282410999821	1773.0
134	2.118482038055729	1774.0
25823	2.1159506069792	1775.0
1393	2.115837965102032	1776.0
4131	2.115609176674351	1777.0
11098	2.1081327588980208	1778.0
79625	2.101765039758372	1779.0
7029	2.097627207214071	1780.0
4886	2.097025947057992	1781.0
359845	2.0964415924087074	1782.0
55810	2.090010202720181	1783.0
1307	2.089524753486659	1784.0
1136	2.084170882244677	1785.0
2348	2.0831666206390573	1786.0
8365	2.08265090364684	1787.0
343	2.078756792120509	1788.0
10166	2.078667622356938	1789.0
1907	2.0781947918685804	1790.0
7782	2.078127669032255	1791.0
64582	2.0739686104334982	1792.0
79017	2.0692212531716585	1793.0
55190	2.068224814163849	1794.0
51512	2.068133763015856	1795.0
7025	2.066422463613179	1796.0
7091	2.0663376137776006	1797.0
6530	2.0637876489962563	1798.0
4625	2.054416381772156	1799.0
54998	2.052502896915917	1800.0
26224	2.0463699324027016	1801.0
